Station,Date,Max Temp (F),Min Temp (F),Latitude,Longitude,GDD,Cumulative_GDD
U.S.12 - Delano - MP 140.4       MN US MNDOT,19-09-2023,81.31998,58.28,45.03544998,-93.7660675,19.8,42767.10036
U.S.61 - Winona                  MN US MNDOT,19-09-2023,74.66001,58.640022,43.97877121,-91.429039,16.65,42783.75038
I-35 Moose Lake - MP 216         MN US MNDOT,19-09-2023,71.59999,47.48,46.45278168,-92.73010254,10.8,42794.55037
U.S.169 Princeton - MP 176.9     MN US MNDOT,19-09-2023,78.08,53.96001,45.55337143,-93.58489227,16.02,42810.57038
T.H.61 Schroeder - MP 79         MN US MNDOT,19-09-2023,61.88,53.78,47.54442978,-90.89589691,7.83,42818.40038
T.H.61 Grand Marais MP 110.8     MN US MNDOT,19-09-2023,63.140022,53.59999,47.75836182,-90.31385803,8.37,42826.77038
U.S.2 - Solway - MP 99.7         MN US MNDOT,19-09-2023,80.06001,55.39999,47.5232811,-95.16248322,17.73,42844.50038
T.H.1 - Warren - MP 11.5         MN US MNDOT,19-09-2023,86.89999,56.11998,48.19535065,-96.8911438,21.06,42865.56037
T.H.11 - Karlstad - MP 37.7      MN US MNDOT,19-09-2023,82.04002,55.76001,48.64707947,-96.38069916,18.9,42884.46039
T.H.371 - Nisswa - MP 46.2       MN US MNDOT,19-09-2023,76.09999,56.840023,46.52462006,-94.29614258,16.47,42900.9304
U.S.53 - Piedmont Ave - MP 2.7   MN US MNDOT,19-09-2023,62.96001,55.76001,46.77138138,-92.13751984,9.36,42910.29041
Twin Lakes I-35 Mile Post 1,20-09-2023,85.09999,48.560013,43.5083313,-93.35405731,17.55,42927.8404
Silver Lake TH 7 Mile Post 1,20-09-2023,83.48,53.060013,44.9068,-94.1191,18.27,42946.11041
Little Chicago I-35 Mile Post 70,20-09-2023,84.919975,50.71998,44.47850037,-93.29242706,17.82,42963.93039
Rush City I-35 Mile Post 157,20-09-2023,82.04002,56.11998,45.64292145,-92.99275208,19.08,42983.01039
Rutledge I-35 Mile Post 198,20-09-2023,85.28,57.19999,46.21257019,-92.83856201,21.24,43004.25038
Beaver Creek I-90 Mile Post 4,20-09-2023,84.19999,53.24002,43.6083,-96.3779,18.72,43022.97039
I-90 Mile Post 35,20-09-2023,82.39999,53.78,43.63734055,-95.76991272,18.09,43041.06038
I-90 Mile Post 67,20-09-2023,83.66001,56.840023,43.63869095,-95.1185379,20.25,43061.3104
Blue Earth I-90 Mile Post 119,20-09-2023,85.460014,54.68,43.66305161,-94.12243652,20.07,43081.3804
Dexter I-90 Mile Post 195,20-09-2023,82.04002,54.49999,43.72716141,-92.6813736,18.27,43099.65041
Jct CR 7 I-90 Mile Post 226,20-09-2023,79.16001,55.94002,43.95563889,-92.20514679,17.55,43117.20042
Ridgeway I-90 Mile Post 261,20-09-2023,73.940025,54.860012,43.91191864,-91.5435791,14.4,43131.60044
Dilworth I-94 Mile Post 5,20-09-2023,82.04002,45.49999,46.84679031,-96.6681366,16.02,43147.62045
Rothsay I-94 Mile Post 38,20-09-2023,81.68,53.060013,46.49066162,-96.29125214,17.37,43164.99046
Alexandria I-94 Mile Post 104,20-09-2023,83.48,57.19999,45.8376503,-95.36621857,20.34,43185.33045
Sauk Center I-94 Mile Post 128,20-09-2023,85.460014,55.94002,45.71310043,-94.93144989,20.7,43206.03047
Clearwater I-94 Mile Post 180,20-09-2023,86.54002,59.540024,45.39469147,-94.02561188,22.77,43228.80048
Shooks MN-1 Mile Post 34,20-09-2023,81.49999,53.41998,47.87430954,-94.43242645,17.46,43246.26047
Ely MN-1 Mile Post 275,20-09-2023,78.98,53.78,47.85440063,-92.04811096,16.38,43262.64047
Emily MN-6 Mile Post 29,20-09-2023,81.31998,56.11998,46.68822098,-93.95449066,18.72,43281.36045
Clara City MN-7 Mile Post 89,20-09-2023,87.79999,55.040024,44.9493,-95.4095,20.52,43301.88046
Lester Prairie MN-7 Mile Post 161,20-09-2023,86.18,52.340023,44.9061,-93.9864,19.17,43321.05047
Mayer TH 7 Mile Post 167,20-09-2023,84.919975,54.319977,44.9059,-93.8695,19.62,43340.67045
MN-7 Mile Post 11,20-09-2023,75.74002,46.39999,48.57236099,-96.91487885,12.87,43353.54046
MN-11 Mile Post 62,20-09-2023,74.11998,50.540024,48.81951141,-95.96101379,12.33,43365.87046
Brichdale MN-11 Mile Post 157,20-09-2023,78.08,50.18,48.62768173,-94.0670929,14.13,43380.00046
MN-11 Mile Post 199,20-09-2023,82.58,53.41998,48.60179138,-93.3734436,18,43398.00045
Lake Benton US-14 Mile Post 7,20-09-2023,83.84002,53.96001,44.27025986,-96.32003784,18.9,43416.90046
Byron US-14 Mile Post 200,20-09-2023,80.419975,51.799988,44.0243988,-92.70819855,16.11,43433.01045
Hendricks MN-19 Mile Post 2,20-09-2023,85.81998,55.76001,44.45888901,-96.43522644,20.79,43453.80044
Morton MN-19 Mile Post 78,20-09-2023,86.71998,54.319977,44.54470825,-94.99542236,20.16,43473.96043
Winthrop MN-19 Mile Post 108,20-09-2023,84.919975,52.16001,44.54319,-94.41412354,18.54,43492.50042
Hanley Falls MN-23 Mile Post 94,20-09-2023,87.98,53.59999,44.69161987,-95.61401367,19.8,43512.30042
MN-23 Mile Post 215,20-09-2023,81.31998,55.21998,45.60781097,-94.03077698,18.27,43530.5704
Lastrup MN-25 Mile Post 140,20-09-2023,80.960014,56.66001,46.14426041,-94.10410309,18.81,43549.38041
Graceville MN-28 Mile Post 19,20-09-2023,85.09999,53.78,45.5582,-96.4939,19.44,43568.8204
Langhei Township MN-29 Mile Post 46,20-09-2023,84.74002,57.019978,45.4884,-95.5622,20.88,43589.7004
Dovray MN-30 Mile Post 49,20-09-2023,84.01998,52.340023,44.05717087,-95.59729767,18.18,43607.8804
Waseca TH 14 Mile Post ??,20-09-2023,86.54002,55.39999,44.0598,-93.4945,20.7,43628.5804
Caledonia MN-44 Mile Post 60,20-09-2023,74.48,54.68,43.71932983,-91.43675232,14.58,43643.1604
Squaw Lake MN-46 Mile Post 25,20-09-2023,81.31998,58.640022,47.60356903,-94.12674713,19.98,43663.1404
Cannon Falls US-52 Mile Post 90,20-09-2023,81.86001,55.040024,44.40924835,-92.8584671,18.45,43681.59042
Georgeville MN-55 Mile Post 98,20-09-2023,84.919975,56.11998,45.4324,-94.9324,20.52,43702.11039
Mahnomen US-59 Mile Post 296,20-09-2023,79.34002,50.18,47.27416992,-95.9336319,14.76,43716.8704
Madelia US-60 Mile Post 86,20-09-2023,85.81998,51.98,44.07556152,-94.36824799,18.9,43735.77039
Anderson Road TH 53 Mile Post 5.5,20-09-2023,78.08,53.24002,46.7948,-92.157,15.66,43751.4304
Red Wing US-61 Mile Post 101,20-09-2023,84.19999,57.019978,44.60102081,-92.69779205,20.61,43772.04039
Grand Portage MN-61 Mile Post 146,20-09-2023,64.39999,56.299988,47.97642136,-89.68496704,10.35,43782.39038
Chamberlain MN-64 Mile Post 42,20-09-2023,82.76001,56.66001,46.91173172,-94.72292328,19.71,43802.10039
Pliny MN-65 Mile Post 98,20-09-2023,80.24002,56.66001,46.33975983,-93.26204681,18.45,43820.5504
Ball Bluff MN-65 Mile Post 145,20-09-2023,78.61998,55.21998,46.97835922,-93.27368927,16.92,43837.47038
Effie MN-1 Mile Post 194,20-09-2023,82.21998,54.68,47.84037018,-93.48518372,18.45,43855.92037
N. of Upper Red Lake MN-72 Mile Post 40,20-09-2023,72.49999,50.18,48.20714951,-94.55400848,11.34,43867.26037
Tenney US-75 Mile Post 188,20-09-2023,84.19999,50.71998,46.04312897,-96.49417877,17.46,43884.72035
Ottertail MN-78 Mile Post 34,20-09-2023,81.14002,57.19999,46.40365982,-95.60212708,19.17,43903.89036
Gatzke MN-89 Mile Post 96,20-09-2023,75.19999,51.799988,48.43645859,-95.73119354,13.5,43917.39035
St. Vincent MN-171 Mile Post 2,20-09-2023,76.64002,43.88,48.9708519,-97.2016983,13.32,43930.71036
Anthony MN-200 Mile Post 9,20-09-2023,82.21998,43.88,47.2959404,-96.73165131,16.11,43946.82035
Mehurin US-212 Mile Post 1,20-09-2023,89.419975,55.94002,44.9362,-96.4418,20.97,43967.79036
East Grand Forks US-2 Mile Post 8,20-09-2023,76.28,48.019978,47.88077927,-96.91683197,13.14,43980.93036
Cass Lake US-2 Mile Post 131,20-09-2023,82.39999,57.91998,47.37995148,-94.58698273,20.16,44001.09034
Lake Park US-10 Mile Post 32,20-09-2023,80.419975,54.140022,46.87744904,-96.11144257,17.28,44018.37034
Verndale US-10 Mile Post 94,20-09-2023,82.76001,56.840023,46.41334152,-95.05438995,19.8,44038.17036
Rice US-10 Mile Post 162,20-09-2023,83.11998,57.19999,45.76654053,-94.23284149,20.16,44058.33034
Canton US-52 Mile Post 2,20-09-2023,82.58,54.860012,43.5149498,-91.88498688,18.72,44077.05035
Cotton US-53 Mile Post 41,20-09-2023,80.419975,55.39999,47.21126938,-92.48769379,17.91,44094.96033
Ash Lake US-53 Mile Post 129,20-09-2023,80.59999,48.91998,48.29423904,-92.97046661,15.3,44110.26033
Brooks US-59 Mile Post 331,20-09-2023,76.81998,49.819977,47.76911163,-96.00102234,13.41,44123.67032
Kellogg US-61 Mile Post 53,20-09-2023,82.76001,53.24002,44.28482056,-91.9896698,18,44141.67033
Rochester US-63 Mile Post 32,20-09-2023,82.58,53.78,43.90233994,-92.4822998,18.18,44159.85033
MN-71 Mile Post 43,20-09-2023,83.84002,55.76001,44.08369064,-95.11994934,19.8,44179.65035
Margie US-71 Mile Post 379,20-09-2023,82.76001,50.360012,48.1346283,-93.878479,16.56,44196.21036
Mankato US-169 Mile Post 52,20-09-2023,86.71998,57.38,44.15433884,-94.03397369,21.69,44217.90036
St. Peter US-169 Mile Post 69,20-09-2023,91.21998,56.840023,44.36553955,-93.96315002,21.42,44239.32037
Belle Plaine US-169 Mile Post 86,20-09-2023,86.71998,-21.100012,44.57226944,-93.84269714,18,44257.32037
Milaca US-169 Mile Post 200,20-09-2023,82.21998,56.299988,45.87583923,-93.66407776,19.26,44276.58035
Hinckley I-35 Mile Post 181,20-09-2023,82.76001,57.19999,45.98503876,-92.94818115,19.98,44296.56035
Roosevelt MN-11 Mile Post 108,20-09-2023,,,48.78936005,-95.05103302,,
New Prague MN-19 Mile Post 149,20-09-2023,85.460014,53.59999,44.54364014,-93.62481689,19.53,44316.09035
Thompson Hill I-35 Mile Post 248,20-09-2023,77.71998,56.48,46.71652985,-92.24900055,17.1,44333.19034
Blatnik Bridge,20-09-2023,67.64002,61.69999,46.7469101,-92.09951782,14.67,44347.86035
I-35 and Garfield Avenue,20-09-2023,70.34002,59.540024,46.7718,-92.115,14.94,44362.80037
Lafayette Tunnel MN-61 Mile Post 32,20-09-2023,,,47.09482956,-91.55403137,,
MN-53 and 135 - Midway,20-09-2023,79.16001,57.91998,47.51575851,-92.5267868,18.54,44381.34037
I-494 and MN-5 I-494 Mile Post 18,20-09-2023,85.81998,57.38,44.94374084,-93.4570694,21.6,44402.94036
Burnsville I-35W Mile Post 4,20-09-2023,87.61998,58.819977,44.79764938,-93.28955841,22.41,44425.35034
Maple Grove I-94 Mile Post 217,20-09-2023,85.64002,59.89999,45.09209061,-93.44753265,22.77,44448.12035
Little Canada I-694 Mile Post 46,20-09-2023,,,45.03765869,-93.09236145,,
Cayuga Street Br. I-35E Mile Post 109,20-09-2023,85.09999,59.360012,44.96786118,-93.08812714,22.23,44470.35035
MN-110 and I-494 MN-10 Mile Post 5,20-09-2023,84.919975,58.640022,44.87607956,-93.07833862,21.78,44492.13035
Twig MN-53 Mile Post 21,20-09-2023,81.86001,53.78,46.92406845,-92.41307068,17.82,44509.95035
Mitchell Bridge MN-169 Mile Post 343,20-09-2023,80.960014,53.060013,47.4451,-92.8876,17.01,44526.96037
Silver Cliff MN-61 Mile Post 30,20-09-2023,70.69999,60.61998,47.06996918,-91.59155273,15.66,44542.62035
I-35W at Mississippi I-35W Mile Post 19,20-09-2023,,,46.66918945,-92.31817627,,
Blatnick Bridge South Abutment,20-09-2023,69.79999,58.99999,46.7341,-92.0971,14.4,44557.02034
Albert Lea I-35 Mile Post 30,20-09-2023,83.48,53.060013,43.92010117,-93.27761841,18.27,44575.29035
Atkinson Bridge I-35 Mile Post 231,20-09-2023,80.960014,55.39999,46.6278,-92.5319,18.18,44593.47035
I-94 at Red River Bridge,20-09-2023,82.940025,50.71998,46.8471,-96.7774,16.83,44610.30035
T.H.38 - Marcell - MP 27.5       MN US MNDOT,20-09-2023,80.419975,58.819977,47.58536911,-93.67510223,19.62,44629.92033
T.H.210 - Tamarack - MP 186.3    MN US MNDOT,20-09-2023,80.24002,57.74002,46.64413834,-93.07975006,18.99,44648.91035
U.S.2 - Gowan - MP 225.1         MN US MNDOT,20-09-2023,79.88,56.66001,46.87305069,-92.86100006,18.27,44667.18035
U.S.2 - Cohasset - MP 174.3      MN US MNDOT,20-09-2023,80.78,56.66001,47.29679108,-93.70240784,18.72,44685.90036
U.S.53 - Cook - MP 97.5          MN US MNDOT,20-09-2023,80.24002,53.96001,47.89173889,-92.77429199,17.1,44703.00037
T.H.65 - Buck Lake - MP 192.9    MN US MNDOT,20-09-2023,80.06001,57.19999,47.61225891,-93.19428253,18.63,44721.63037
T.H.59 - Lancaster - MP 421.9    MN US MNDOT,20-09-2023,75.74002,47.299988,48.90544128,-96.79892731,12.87,44734.50038
T.H.59 - Thief River - MP 363.4  MN US MNDOT,20-09-2023,78.08,47.840023,48.17654037,-96.20690918,14.04,44748.54038
T.H.9 - Beltrami - MP 212.5      MN US MNDOT,20-09-2023,79.51998,45.68,47.57138062,-96.53217316,14.76,44763.30037
T.H.11 - Warroad - MP 87.1       MN US MNDOT,20-09-2023,76.09999,53.24002,48.89450836,-95.42524719,14.67,44777.97038
T.H.72 - Baudette - MP 67.85     MN US MNDOT,20-09-2023,79.88,47.66001,48.89450836,-94.56025696,14.94,44792.91038
T.H.89 - Red Lake - MP 19.13     MN US MNDOT,20-09-2023,80.59999,53.96001,47.77656174,-95.00585175,17.28,44810.19038
T.H.1 - Goodridge - MP 71.8      MN US MNDOT,20-09-2023,76.64002,52.16001,48.1223793,-95.62496185,14.4,44824.59039
T.H.2 - Lengby - MP 75.8         MN US MNDOT,20-09-2023,79.88,55.040024,47.53178024,-95.66613007,17.46,44842.05041
T.H.71 - Lake Itasca - MP 281.1  MN US MNDOT,20-09-2023,83.48,56.66001,47.18767929,-95.13179016,20.07,44862.12041
U.S.71 - Clarissa - MP 197.5     MN US MNDOT,20-09-2023,82.21998,58.46001,46.11394119,-94.91677094,20.34,44882.46041
T.H.200 - Longville - MP 144.0   MN US MNDOT,20-09-2023,78.98,57.91998,47.0528183,-94.21450043,18.45,44900.9104
T.H.210 - Motley - MP 101.0      MN US MNDOT,20-09-2023,81.86001,59.18,46.3434906,-94.64286041,20.52,44921.4304
T.H.23 - Richmond - MP 187.8     MN US MNDOT,20-09-2023,84.56001,59.18,45.45101166,-94.48594666,21.87,44943.30041
T.H.47 - Isle - MP 89.0          MN US MNDOT,20-09-2023,81.49999,58.640022,46.11800003,-93.43245697,20.07,44963.37041
U.S.169 - Waukenabo - MP 272.9   MN US MNDOT,20-09-2023,79.51998,57.019978,46.78295898,-93.61335754,18.27,44981.64039
U.S.169 - Farm Island - MP 245.4 MN US MNDOT,20-09-2023,80.06001,60.44002,46.43484879,-93.74376678,20.25,45001.89041
I-94 - Fergus Falls - MP 61.5    MN US MNDOT,20-09-2023,82.39999,58.28,46.20746994,-96.01892853,20.34,45022.2304
T.H.27 - Herman - MP 36.5        MN US MNDOT,20-09-2023,83.48,54.49999,45.80355072,-96.23370361,18.99,45041.2204
T.H.10 - Frazee - MP 55.2        MN US MNDOT,20-09-2023,79.69999,55.21998,46.70597076,-95.69174194,17.46,45058.68038
I-94 - Evansville - MP 82.8      MN US MNDOT,20-09-2023,82.04002,57.38,45.99848938,-95.72994995,19.71,45078.39039
U.S.12 - Holloway - MP 27.0      MN US MNDOT,20-09-2023,85.99999,55.58,45.28256989,-95.91149139,20.79,45099.18039
U.S.75 - Kent - MP 222           MN US MNDOT,20-09-2023,81.31998,54.140022,46.47061157,-96.71227264,17.73,45116.91039
T.H.9 - Murdock - MP 24.5        MN US MNDOT,20-09-2023,85.09999,56.66001,45.3259201,-95.37902069,20.88,45137.79039
U.S.75 - Ortonville - MP 132.7   MN US MNDOT,20-09-2023,85.28,55.94002,45.2689209,-96.38938904,20.61,45158.4004
T.H.34 - Osage - MP 65.0         MN US MNDOT,20-09-2023,81.68,52.88,46.92063141,-95.26937866,17.28,45175.6804
T.H.52 - Coates - MP 110.4       MN US MNDOT,20-09-2023,84.01998,55.21998,44.66492081,-93.00971985,19.62,45195.30038
T.H.65 - East Bethel - MP 25.8   MN US MNDOT,20-09-2023,83.84002,58.46001,45.34666824,-93.23731232,21.15,45216.45039
I-35 - Medford - MP 52.1         MN US MNDOT,20-09-2023,82.76001,59.71998,44.23244858,-93.27835083,21.24,45237.69039
T.H.52 - Zumbrota - MP 73.9      MN US MNDOT,20-09-2023,81.49999,52.519978,44.2394104,-92.6500473,17.01,45254.70037
U.S.63 - Lake City - MP 62.9     MN US MNDOT,20-09-2023,79.88,56.11998,44.38240814,-92.37014771,18,45272.70036
U.S.218 - Lyle - MP 4            MN US MNDOT,20-09-2023,80.78,55.58,43.55812073,-92.94940948,18.18,45290.88036
U.S.63 - Le Roy - MP 0.5         MN US MNDOT,20-09-2023,77.36001,54.140022,43.50838852,-92.36969757,15.75,45306.63038
I-90 - La Crescent - MP 276.4    MN US MNDOT,20-09-2023,73.58,61.16001,43.85789871,-91.30422974,17.37,45324.00038
I-90 - Magnolia - MP 21.6        MN US MNDOT,20-09-2023,82.76001,54.68,43.63808823,-96.08824921,18.72,45342.72039
I-90 - Welcome - MP 93.7         MN US MNDOT,20-09-2023,82.76001,56.11998,43.68109894,-94.6151886,19.44,45362.16038
I-90 - Wells - MP 138.7          MN US MNDOT,20-09-2023,84.56001,55.94002,43.65769958,-93.72737885,20.25,45382.4104
T.H.60 - Mountain Lake - MP 48   MN US MNDOT,20-09-2023,82.940025,55.58,43.91899109,-94.99980164,19.26,45401.67041
U.S.14 - Springfield - MP 80.7   MN US MNDOT,20-09-2023,84.19999,54.49999,44.26805115,-94.89512634,19.35,45421.0204
T.H.30 - Mapleton - MP 146.8     MN US MNDOT,20-09-2023,84.01998,55.39999,43.89870834,-93.91436768,19.71,45440.73038
T.H.212 - Dawson - MP 24.1       MN US MNDOT,20-09-2023,87.26001,55.58,44.9353714,-95.96169281,20.79,45461.52038
U.S.75 - Trosky - MP 30.3        MN US MNDOT,20-09-2023,82.04002,54.860012,43.92211151,-96.2649765,18.45,45479.9704
T.H.68 - Milroy - MP 59.0        MN US MNDOT,20-09-2023,85.64002,51.799988,44.39968872,-95.47245789,18.72,45498.6904
T.H.68 - Taunton - MP 22.9       MN US MNDOT,20-09-2023,87.98,54.140022,44.58692932,-96.05168152,20.07,45518.76042
T.H.212 - Hector - MP 84.4       MN US MNDOT,20-09-2023,83.84002,54.319977,44.76047134,-94.84316254,19.08,45537.84041
U.S.75 - Canby - MP 84.0         MN US MNDOT,20-09-2023,86.54002,57.560013,44.67417145,-96.27693176,21.78,45559.62042
U.S.12 - Atwater - MP 85.4       MN US MNDOT,20-09-2023,82.39999,56.66001,45.13904953,-94.81175995,19.53,45579.15042
U.S.14 - Florence - MP 21.2      MN US MNDOT,20-09-2023,82.940025,57.560013,44.24031067,-96.04634094,20.25,45599.40044
U.S.12 - Delano - MP 140.4       MN US MNDOT,20-09-2023,85.28,59.71998,45.03544998,-93.7660675,22.5,45621.90043
U.S.61 - Winona                  MN US MNDOT,20-09-2023,74.84002,58.46001,43.97877121,-91.429039,16.65,45638.55044
I-35 Moose Lake - MP 216         MN US MNDOT,20-09-2023,81.14002,53.060013,46.45278168,-92.73010254,17.1,45655.65046
U.S.169 Princeton - MP 176.9     MN US MNDOT,20-09-2023,82.76001,58.99999,45.55337143,-93.58489227,20.88,45676.53046
T.H.61 Schroeder - MP 79         MN US MNDOT,20-09-2023,64.76001,58.819977,47.54442978,-90.89589691,11.79,45688.32045
T.H.61 Grand Marais MP 110.8     MN US MNDOT,20-09-2023,66.01998,58.09999,47.75836182,-90.31385803,12.06,45700.38044
U.S.2 - Solway - MP 99.7         MN US MNDOT,20-09-2023,79.34002,53.59999,47.5232811,-95.16248322,16.47,45716.85044
T.H.1 - Warren - MP 11.5         MN US MNDOT,20-09-2023,75.919975,49.46001,48.19535065,-96.8911438,12.96,45729.81043
T.H.11 - Karlstad - MP 37.7      MN US MNDOT,20-09-2023,73.940025,51.08,48.64707947,-96.38069916,12.51,45742.32044
T.H.371 - Nisswa - MP 46.2       MN US MNDOT,20-09-2023,81.14002,61.16001,46.52462006,-94.29614258,21.15,45763.47046
U.S.53 - Piedmont Ave - MP 2.7   MN US MNDOT,20-09-2023,73.58,57.91998,46.77138138,-92.13751984,15.75,45779.22045
Twin Lakes I-35 Mile Post 1,21-09-2023,82.58,53.24002,43.5083313,-93.35405731,17.91,45797.13046
Silver Lake TH 7 Mile Post 1,21-09-2023,80.06001,57.019978,44.9068,-94.1191,18.54,45815.67045
Little Chicago I-35 Mile Post 70,21-09-2023,82.04002,54.49999,44.47850037,-93.29242706,18.27,45833.94046
Rush City I-35 Mile Post 157,21-09-2023,80.78,55.58,45.64292145,-92.99275208,18.18,45852.12046
Rutledge I-35 Mile Post 198,21-09-2023,84.74002,57.38,46.21257019,-92.83856201,21.06,45873.18047
Beaver Creek I-90 Mile Post 4,21-09-2023,73.940025,58.640022,43.6083,-96.3779,16.29,45889.47049
I-90 Mile Post 35,21-09-2023,72.68,52.519978,43.63734055,-95.76991272,12.6,45902.07048
I-90 Mile Post 67,21-09-2023,75.56001,56.11998,43.63869095,-95.1185379,15.84,45917.91048
Blue Earth I-90 Mile Post 119,21-09-2023,81.31998,60.26001,43.66305161,-94.12243652,20.79,45938.70047
Dexter I-90 Mile Post 195,21-09-2023,82.04002,56.11998,43.72716141,-92.6813736,19.08,45957.78047
Jct CR 7 I-90 Mile Post 226,21-09-2023,81.31998,57.19999,43.95563889,-92.20514679,19.26,45977.04046
Ridgeway I-90 Mile Post 261,21-09-2023,78.26001,59.540024,43.91191864,-91.5435791,18.9,45995.94047
Dilworth I-94 Mile Post 5,21-09-2023,81.86001,63.68,46.84679031,-96.6681366,22.77,46018.71048
Rothsay I-94 Mile Post 38,21-09-2023,77.89999,62.24002,46.49066162,-96.29125214,20.07,46038.78048
Alexandria I-94 Mile Post 104,21-09-2023,78.440025,58.819977,45.8376503,-95.36621857,18.63,46057.41048
Sauk Center I-94 Mile Post 128,21-09-2023,80.24002,59.360012,45.71310043,-94.93144989,19.8,46077.2105
Clearwater I-94 Mile Post 180,21-09-2023,82.76001,60.61998,45.39469147,-94.02561188,21.69,46098.9005
Shooks MN-1 Mile Post 34,21-09-2023,80.06001,52.16001,47.87430954,-94.43242645,16.11,46115.01051
Ely MN-1 Mile Post 275,21-09-2023,76.64002,52.340023,47.85440063,-92.04811096,14.49,46129.50053
Emily MN-6 Mile Post 29,21-09-2023,78.98,54.49999,46.68822098,-93.95449066,16.74,46146.24052
Clara City MN-7 Mile Post 89,21-09-2023,81.14002,58.46001,44.9493,-95.4095,19.8,46166.04054
Lester Prairie MN-7 Mile Post 161,21-09-2023,82.58,56.11998,44.9061,-93.9864,19.35,46185.39053
Mayer TH 7 Mile Post 167,21-09-2023,81.49999,59.540024,44.9059,-93.8695,20.52,46205.91053
MN-7 Mile Post 11,21-09-2023,71.78,49.99999,48.57236099,-96.91487885,10.89,46216.80053
MN-11 Mile Post 62,21-09-2023,69.98,46.76001,48.81951141,-95.96101379,9.99,46226.79053
Brichdale MN-11 Mile Post 157,21-09-2023,74.66001,46.94002,48.62768173,-94.0670929,12.33,46239.12054
